route_id,trip_id,trip_headsign,service_id,direction_id,shape_id,wheelchair_accessible,bikes_allowed
6,27785259,"Grenoble, Oxford",1234567-MSHSAH05_ST5_5_HI2324-MSHSAH06_ST5_6_HI2324-MSHSAH07_ST5_7_HI2324-MSHSAH08_ST5_8_HI2324,0,SEM_C6_2,1,2
4,28198734,"Eybens, Le Verderet",1234567-MEHD01_ST6_1_HI2324,0,SEM_C4_1,1,2
19,28144422,"Seyssins, Garlettes",1234567-MSHSAH05_ST5_5_HI2324,0,SEM_19_1,1,2
4,28030616,"Eybens, Le Verderet",12345-MEHLV03_ST8_3_HI2324-MEHLV04_ST8_4_HI2324-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324-MEHW04_ST11_4_HI2324,0,SEM_C4_1,1,2
82,28251158,"Grenoble, Flandrin - Valmy",12345-MGHLV13_ST0_13_HI2324,0,,1,2
A,28109930,"Le Pont-de-Claix, L'Etoile",12345-MEHLV03_ST8_3_HI2324,0,SEM_A_3,1,2
5,27973666,"Grenoble, Palais de Justice - Gare",12345-MSILV00_ST21_0_HI2324,0,SEM_C5_1,1,2
A,28250482,"Le Pont-de-Claix, L'Etoile",12345-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324,0,SEM_A_3,1,2
22,27971867,"Grenoble, Oxford",12345-MSILV00_ST21_0_HI2324,1,SEM_22_2,1,2
D,27954469,"Saint-Martin-d'Hères, Etienne Grappe",1234567-MGHS01_ST5_1_HI2324-MGHS03_ST5_3_HI2324-MGHS04_ST5_4_HI2324,1,SEM_D_2,1,2
2,28030100,"Claix, Pont Rouge",12345-MEHLV03_ST8_3_HI2324-MEHLV04_ST8_4_HI2324-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324-MEHW04_ST11_4_HI2324,0,SEM_C2_2,1,2
45,28019604,"Varces-Allières-et-Risset, Rond-Point de l'Europe",1234567-MFHS12_ST5_12_HI2324-MFHS13_ST5_13_HI2324-MFHS14_ST5_14_HI2324,0,SEM_45_4,1,2
2,27994979,"Claix, Pont Rouge",12345-MEILV08_ST21_8_HI2324,0,SEM_C2_2,1,2
5,27973670,"Grenoble, Palais de Justice - Gare",12345-MSILV00_ST21_0_HI2324,0,SEM_C5_1,1,2
C,28207116,"Seyssins, Le Prisme",1234567-MGHS04_ST5_4_HI2324,1,SEM_C_2,1,2
12,28199001,"Saint-Martin-d'Hères, Les Alloves",1234567-MEHD01_ST6_1_HI2324,1,SEM_12_1,1,2
7,27785860,"Gières, Universités - Biologie",1234567-MSHSAH05_ST5_5_HI2324-MSHSAH07_ST5_7_HI2324-MSHSAH08_ST5_8_HI2324,0,SEM_C7_1,1,2
25,28041056,"Le Gua, Les Saillants",12345-MAHLV00_ST0_0_HI2324,0,SEM_25_1,1,2
6,27785330,"Saint-Martin-d'Hères, Henri Wallon",1234567-MSHSAH05_ST5_5_HI2324-MSHSAH06_ST5_6_HI2324-MSHSAH07_ST5_7_HI2324-MSHSAH08_ST5_8_HI2324,1,SEM_C6_1,1,2
B,28232811,"Grenoble, Oxford",12345-MGHLV12_ST0_12_HI2324-MGHLV13_ST0_13_HI2324,1,SEM_B_2,1,2
3,27984731,"Échirolles, Centre du graphisme",1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,1,SEM_C3_2,1,2
C,28256868,"Seyssins, Le Prisme",1234567-MGHS03_ST5_3_HI2324,1,SEM_C_2,1,2
A,27985485,"Le Pont-de-Claix, L'Etoile",1234567-MEHS00_ST5_0_HI2324-MEHS04_ST5_4_HI2324,0,SEM_A_3,1,2
6,27784881,"Grenoble, Oxford",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,0,SEM_C6_2,1,2
E,28110807,"Grenoble, Louise Michel",12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV11_ST0_11_HI2324-MGHLV13_ST0_13_HI2324,0,SEM_E_2,1,2
A,27983272,"Fontaine, La Poya",1234567-MEHD00_ST6_0_HI2324,1,SEM_A_4,1,2
C,27955730,"Seyssins, Le Prisme",1234567-MGHD01_ST6_1_HI2324,1,SEM_C_2,1,2
7,28178165,"Gières, Universités - IUT - UFRAPS",12345-MSHLVH04_ST8_4_HI2324-MSHLW04_ST11_4_HI2324,0,SEM_C7_1,1,2
4,27836093,"Grenoble, Victor Hugo",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,1,SEM_C4_2,1,2
15,28009601,"Domène, Les Arnauds",1234567-MAHD01_ST6_1_HI2324,0,SEM_15_13,1,2
A,28214753,"Grenoble, Grand'place",1234567-MEHS03_ST5_3_HI2324,0,SEM_A_3,1,2
2,28211430,"Grenoble, Louise Michel",1234567-MEHD01_ST6_1_HI2324,1,SEM_C2_1,1,2
15,28104673,"Grenoble, Verdun - Préfecture",12345-MAVLV00_ST21_0_HI2324,1,SEM_15_2,1,2
C,28182344,"Gières, Plaine des Sports",12345-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324,0,SEM_C_1,1,2
61,28020255,"Saint-Égrève, Muret",123456*-MFVLV09_ST21_9_HI2324,0,SEM_61_3,1,2
2,28125067,"Claix, Pont Rouge",1234567-MEHS03_ST5_3_HI2324,0,SEM_C2_2,1,2
E,28171176,"Fontanil-Cornillon, Palluel",12345-MGHLV14_ST0_14_HI2324,1,SEM_E_1,1,2
2,28030052,"Grenoble, Louise Michel",12345-MEHLV03_ST8_3_HI2324-MEHLV04_ST8_4_HI2324-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324-MEHW04_ST11_4_HI2324,1,SEM_C2_1,1,2
5,27919735,"Gières, Universités - Biologie",12345-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,1,SEM_C5_2,1,2
7,27973365,"Gières, Universités - IUT - UFRAPS",12345-MSILV00_ST21_0_HI2324,0,SEM_C7_1,1,2
5,27803220,"Gières, Universités - Biologie",1234567-MSHSAH05_ST5_5_HI2324-MSHSAH06_ST5_6_HI2324-MSHSAH07_ST5_7_HI2324-MSHSAH08_ST5_8_HI2324,1,SEM_C5_2,1,2
B,28128879,"Grenoble, Oxford",12345-MGHLV09_ST0_9_HI2324,1,SEM_B_2,1,2
6,27785316,"Saint-Martin-d'Hères, Henri Wallon",1234567-MSHSAH05_ST5_5_HI2324-MSHSAH06_ST5_6_HI2324-MSHSAH07_ST5_7_HI2324-MSHSAH08_ST5_8_HI2324,1,SEM_C6_1,1,2
6,27972104,"Saint-Martin-d'Hères, Henri Wallon",12345-MSILV00_ST21_0_HI2324,1,SEM_C6_1,1,2
1,27772232,"Grenoble, Cité Jean Macé",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,1,SEM_C1_5,1,2
A,28232632,"Grenoble, Grand'place",12345-MGHLV12_ST0_12_HI2324,0,SEM_A_1,1,2
C,28070254,"Seyssins, Le Prisme",12345-MGHLV11_ST0_11_HI2324-MGHLV12_ST0_12_HI2324,1,SEM_C_2,1,2
C,27953309,"Seyssins, Le Prisme",1234567-MGHS01_ST5_1_HI2324,1,SEM_C_2,1,2
E,27955409,"Fontanil-Cornillon, Palluel",1234567-MGHD01_ST6_1_HI2324,1,SEM_E_1,1,2
B,28232845,"Grenoble, Oxford",12345-MGHLV12_ST0_12_HI2324-MGHLV13_ST0_13_HI2324,1,SEM_B_2,1,2
4,27984574,"Grenoble, Victor Hugo",1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,1,SEM_C4_2,1,2
4,28245929,"Eybens, Le Verderet",12345-MEILV08_ST21_8_HI2324,0,SEM_C4_1,1,2
15,28104685,"Grenoble, Verdun - Préfecture",12345-MAVLV00_ST21_0_HI2324,1,SEM_15_9,1,2
6,27972052,"Saint-Martin-d'Hères, Henri Wallon",12345-MSILV00_ST21_0_HI2324,1,SEM_C6_1,1,2
62,28273487,"Grenoble, Notre-Dame - Musée",1234567-MFHS14_ST5_14_HI2324,0,SEM_62_6,1,2
6,27784773,"Grenoble, Oxford",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,0,SEM_C6_2,1,2
68,28019464,"Eybens, Le Verderet",1234567-MFHS12_ST5_12_HI2324-MFHS13_ST5_13_HI2324-MFHS14_ST5_14_HI2324,1,SEM_68_2,1,2
A,28250592,"Fontaine, La Poya",12345-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324,1,SEM_A_4,1,2
49,28019379,"Seyssins, Le Prisme",1234567-MFHD06_ST6_6_HI2324-MFHD07_ST6_7_HI2324-MFHD08_ST6_8_HI2324-MFHD09_ST6_9_HI2324,1,SEM_49_2,1,2
3,27983755,"Échirolles, Centre du graphisme",1234567-MEHD00_ST6_0_HI2324,1,SEM_C3_2,1,2
1,28026685,"Meylan, Maupertuis",12345-MSILV00_ST21_0_HI2324,0,SEM_C1_2,1,2
3,27984660,"Grenoble, Victor Hugo",1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,0,SEM_C3_1,1,2
3,27983729,"Échirolles, Centre du graphisme",1234567-MEHD00_ST6_0_HI2324,1,SEM_C3_2,1,2
20,27743298,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,0,SEM_20_1,1,2
2,28029927,"Claix, Pont Rouge",12345-MEHLV03_ST8_3_HI2324-MEHLV04_ST8_4_HI2324-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324-MEHW04_ST11_4_HI2324,0,SEM_C2_2,1,2
44,28019572,"Le Gua, Prélenfrey Eglise",1234567-MFHS12_ST5_12_HI2324-MFHS14_ST5_14_HI2324,1,SEM_44_8,1,2
12,28199030,"Eybens, Maisons Neuves",1234567-MEHD01_ST6_1_HI2324,0,SEM_12_2,1,2
13,28029779,"Poisat, Cimetière Intercommunal",12345-MEHLV03_ST8_3_HI2324-MEHLV04_ST8_4_HI2324-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324-MEHW04_ST11_4_HI2324,0,SEM_13_5,1,2
73,28020693,"Notre-Dame-de-Commiers, Notre-Dame-de-Commiers Le Village",12345-MFVLV09_ST21_9_HI2324,0,SEM_73_2,1,2
A,27985371,"Le Pont-de-Claix, L'Etoile",1234567-MEHS00_ST5_0_HI2324-MEHS04_ST5_4_HI2324,0,SEM_A_3,1,2
7,27785551,"Échirolles, Comboire",1234567-MSHDF04_ST6_4_HI2324-MSHDF05_ST6_5_HI2324,1,SEM_C7_2,1,2
A,27995568,"Fontaine, La Poya",12345-MEILV08_ST21_8_HI2324,1,SEM_A_4,1,2
12,27983588,"Eybens, Maisons Neuves",1234567-MEHD00_ST6_0_HI2324,0,SEM_12_2,1,2
22,27810080,"Saint-Égrève, Saint Egrève Gare",1234567-MSHSAH05_ST5_5_HI2324-MSHSAH06_ST5_6_HI2324-MSHSAH07_ST5_7_HI2324-MSHSAH08_ST5_8_HI2324,0,SEM_22_3,1,2
82,28187133,"La Tronche, Grand Sablon",12345-MGHLV10_ST0_10_HI2324,1,,1,2
16,27810429,"Le Pont-de-Claix, Gendarmerie",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,1,SEM_16_2,1,2
E,28112232,"Grenoble, Louise Michel",12345-MGHLV12_ST0_12_HI2324,0,SEM_E_2,1,2
E,27955505,"Fontanil-Cornillon, Palluel",1234567-MGHD01_ST6_1_HI2324,1,SEM_E_1,1,2
47,28018547,"Claix, Pont Rouge",12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,0,SEM_47_1,1,2
B,28074968,"Gières, Plaine des Sports",1234567-MGHS03_ST5_3_HI2324,0,SEM_B_1,1,2
6,27784885,"Saint-Martin-d'Hères, Henri Wallon",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,1,SEM_C6_1,1,2
1,27788826,"Meylan, Maupertuis",1234567-MSHDF04_ST6_4_HI2324-MSHDF05_ST6_5_HI2324-MSHDF07_ST6_7_HI2324,0,SEM_C1_2,1,2
47,28018556,"Varces-Allières-et-Risset, Risset",12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,1,SEM_47_2,1,2
19,28173557,"Seyssins, Garlettes",1234567-MSHDF04_ST6_4_HI2324-MSHDF05_ST6_5_HI2324-MSHDF07_ST6_7_HI2324,0,SEM_19_1,1,2
6,27647959,"Saint-Martin-d'Hères, Henri Wallon",1234567-MSHDF04_ST6_4_HI2324-MSHDF05_ST6_5_HI2324,1,SEM_C6_1,1,2
D,27955134,"Saint-Martin-d'Hères, Etienne Grappe",1234567-MGHD01_ST6_1_HI2324-MGHD02_ST6_2_HI2324,1,SEM_D_3,1,2
45,28225642,"Vif, La Valonne",**3**-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,1,SEM_45_3,1,2
49,28019381,"Seyssins, Le Prisme",1234567-MFHD06_ST6_6_HI2324-MFHD07_ST6_7_HI2324-MFHD08_ST6_8_HI2324-MFHD09_ST6_9_HI2324,1,SEM_49_2,1,2
13,27985849,"Meylan, Lycée du Grésivaudan",1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,1,SEM_13_2,1,2
5,27973770,"Grenoble, Palais de Justice - Gare",12345-MSILV00_ST21_0_HI2324,0,SEM_C5_1,1,2
1,28026758,"Grenoble, Cité Jean Macé",12345-MSILV00_ST21_0_HI2324,1,SEM_C1_5,1,2
A,27985470,"Fontaine, La Poya",1234567-MEHS00_ST5_0_HI2324-MEHS04_ST5_4_HI2324,1,SEM_A_4,1,2
16,27810389,"Meylan, Lycée du Grésivaudan",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,0,SEM_16_1,1,2
20,27743374,"Sassenage, Les Engenières",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,1,SEM_20_2,1,2
E,27953624,"Fontanil-Cornillon, Palluel",1234567-MGHS01_ST5_1_HI2324-MGHS04_ST5_4_HI2324,1,SEM_E_1,1,2
B,28232927,"Grenoble, Oxford",12345-MGHLV12_ST0_12_HI2324-MGHLV13_ST0_13_HI2324,1,SEM_B_2,1,2
B,28181334,"Grenoble, Oxford",12345-MGHLV10_ST0_10_HI2324,1,SEM_B_2,1,2
1,28217867,"Meylan, Maupertuis",1234567-MSHSAH08_ST5_8_HI2324,0,SEM_C1_2,1,2
B,28232728,"Grenoble, Oxford",12345-MGHLV12_ST0_12_HI2324,1,SEM_B_2,1,2
C,28105551,"Seyssins, Le Prisme",12345-MGHLV14_ST0_14_HI2324,1,SEM_C_2,1,2
14,28009375,"Grenoble, Verdun - Préfecture",1234567-MAHD01_ST6_1_HI2324-MAHD02_ST6_2_HI2324,0,SEM_14_1,1,2
A,28031363,"Le Pont-de-Claix, L'Etoile",12345-MEHLV04_ST8_4_HI2324-MEHW04_ST11_4_HI2324,0,SEM_A_3,1,2
2,27984992,"Claix, Pont Rouge",1234567-MEHS00_ST5_0_HI2324-MEHS04_ST5_4_HI2324,0,SEM_C2_2,1,2
A,28198431,"Fontaine, La Poya",1234567-MEHD01_ST6_1_HI2324,1,SEM_A_4,1,2
5,27803330,"Gières, Universités - Biologie",1234567-MSHSAH05_ST5_5_HI2324-MSHSAH06_ST5_6_HI2324-MSHSAH07_ST5_7_HI2324-MSHSAH08_ST5_8_HI2324,1,SEM_C5_2,1,2
5,27973730,"Gières, Universités - Biologie",12345-MSILV00_ST21_0_HI2324,1,SEM_C5_2,1,2
E,28112074,"Fontanil-Cornillon, Palluel",12345-MGHLV12_ST0_12_HI2324,1,SEM_E_1,1,2
B,28102003,"Gières, Plaine des Sports",12345-MGHLV14_ST0_14_HI2324,0,SEM_B_1,1,2
B,27954128,"Grenoble, Oxford",1234567-MGHS01_ST5_1_HI2324-MGHS04_ST5_4_HI2324,1,SEM_B_2,1,2
7,28178163,"Gières, Universités - IUT - UFRAPS",12345-MSHLVH04_ST8_4_HI2324-MSHLW04_ST11_4_HI2324,0,SEM_C7_1,1,2
D,27954347,"Saint-Martin-d'Hères, Les Taillées - Universités",1234567-MGHS01_ST5_1_HI2324-MGHS03_ST5_3_HI2324-MGHS04_ST5_4_HI2324,0,SEM_D_1,1,2
B,28233150,"Grenoble, Oxford",12345-MGHLV12_ST0_12_HI2324-MGHLV13_ST0_13_HI2324,1,SEM_B_2,1,2
6,27647873,"Saint-Martin-d'Hères, Henri Wallon",1234567-MSHDF04_ST6_4_HI2324-MSHDF05_ST6_5_HI2324,1,SEM_C6_1,1,2
A,28250762,"Grenoble, Grand'place",12345-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324,0,SEM_A_1,1,2
C,27947027,"Seyssins, Le Prisme",12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324,1,SEM_C_2,1,2
2,28030119,"Grenoble, Louise Michel",12345-MEHLV03_ST8_3_HI2324-MEHLV04_ST8_4_HI2324-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324-MEHW04_ST11_4_HI2324,1,SEM_C2_1,1,2
A,28250683,"Fontaine, La Poya",12345-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324,1,SEM_A_4,1,2
7,28219462,"Gières, Universités - Biologie",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324,0,SEM_C7_1,1,2
D,27946652,"Saint-Martin-d'Hères, Les Taillées - Universités",12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,0,SEM_D_4,1,2
C,28256921,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS03_ST5_3_HI2324,0,SEM_C_1,1,2
3,28198628,"Échirolles, Centre du graphisme",1234567-MEHD01_ST6_1_HI2324,1,SEM_C3_2,1,2
3,28245976,"Grenoble, Victor Hugo",12345-MEILV08_ST21_8_HI2324,0,SEM_C3_1,1,2
19,28219332,"Sassenage, L'Ovalie",1234567-MSHSAH06_ST5_6_HI2324-MSHSAH07_ST5_7_HI2324-MSHSAH08_ST5_8_HI2324,1,SEM_19_2,1,2
B,28074793,"Grenoble, Oxford",1234567-MGHS03_ST5_3_HI2324,1,SEM_B_2,1,2
16,28057039,"Corenc, Montfleury",12345-MSILV00_ST21_0_HI2324,0,SEM_16_1,1,2
B,28232968,"Grenoble, Oxford",12345-MGHLV12_ST0_12_HI2324-MGHLV13_ST0_13_HI2324,1,SEM_B_2,1,2
2,27995066,"Claix, Pont Rouge",12345-MEILV08_ST21_8_HI2324,0,SEM_C2_2,1,2
7,28219477,"Gières, Universités - IUT - UFRAPS",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324,0,SEM_C7_1,1,2
C,28256928,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS03_ST5_3_HI2324,0,SEM_C_1,1,2
B,27955215,"Grenoble, Oxford",1234567-MGHD01_ST6_1_HI2324-MGHD02_ST6_2_HI2324,1,SEM_B_2,1,2
23,28019360,"Vizille, Le Péage",1234567-MFHD06_ST6_6_HI2324-MFHD07_ST6_7_HI2324-MFHD08_ST6_8_HI2324-MFHD09_ST6_9_HI2324,0,SEM_23_1,1,2
D,27946736,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,1,SEM_D_3,1,2
20,27743551,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",1234567-MSHDF04_ST6_4_HI2324-MSHDF05_ST6_5_HI2324,0,SEM_20_3,1,2
4,28030677,"Eybens, Le Verderet",12345-MEHLV03_ST8_3_HI2324-MEHLV04_ST8_4_HI2324-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324-MEHW04_ST11_4_HI2324,0,SEM_C4_1,1,2
12,28086175,"Saint-Martin-d'Hères, Les Alloves",12345-MEHLV03_ST8_3_HI2324-MEHLV04_ST8_4_HI2324-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324-MEHW04_ST11_4_HI2324,1,SEM_12_1,1,2
E,28110875,"Grenoble, Louise Michel",12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV11_ST0_11_HI2324-MGHLV13_ST0_13_HI2324,0,SEM_E_2,1,2
81,28251111,"Grenoble, Verdun - Préfecture",12345-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324,0,,1,2
47,28018554,"Varces-Allières-et-Risset, Risset",12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,1,SEM_47_2,1,2
12,27996055,"Saint-Martin-d'Hères, Les Alloves",12345-MEILV08_ST21_8_HI2324,1,SEM_12_1,1,2
7,28178229,"Échirolles, Comboire",12345-MSHLVH04_ST8_4_HI2324-MSHLW04_ST11_4_HI2324,1,SEM_C7_2,1,2
C,28256912,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS03_ST5_3_HI2324,0,SEM_C_1,1,2
67,28018105,"Herbeys, Herbeys Le Bourg",12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,1,SEM_67_1,1,2
1,28026683,"Grenoble, Cité Jean Macé",12345-MSILV00_ST21_0_HI2324,1,SEM_C1_4,1,2
B,28181574,"Gières, Plaine des Sports",12345-MGHLV10_ST0_10_HI2324,0,SEM_B_1,1,2
C,28182312,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324,0,SEM_C_1,1,2
5,28086928,"Gières, Universités - Biologie",12345-MSHLVH02_ST8_2_HI2324-MSHLW02_ST11_2_HI2324,1,SEM_C5_2,1,2
B,28129063,"Grenoble, Oxford",12345-MGHLV09_ST0_9_HI2324,1,SEM_B_2,1,2
B,28101940,"Gières, Plaine des Sports",12345-MGHLV14_ST0_14_HI2324,0,SEM_B_1,1,2
60,28018159,"Saint-Égrève, Muret",12*45-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,0,SEM_60_1,1,2
B,28232729,"Saint-Martin-d'Hères, Les Taillées - Universités",12345-MGHLV12_ST0_12_HI2324,0,SEM_B_1,1,2
C,27946851,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324,0,SEM_C_1,1,2
A,28250773,"Le Pont-de-Claix, L'Etoile",12345-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324,0,SEM_A_3,1,2
E,28171432,"Grenoble, Louise Michel",12345-MGHLV14_ST0_14_HI2324,0,SEM_E_2,1,2
2,28029986,"Grenoble, Louise Michel",12345-MEHLV03_ST8_3_HI2324-MEHLV04_ST8_4_HI2324-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324-MEHW04_ST11_4_HI2324,1,SEM_C2_1,1,2
A,27983244,"Fontaine, La Poya",1234567-MEHD00_ST6_0_HI2324,1,SEM_A_4,1,2
16,27810324,"Le Pont-de-Claix, Gendarmerie",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,1,SEM_16_2,1,2
C,28070517,"Seyssins, Le Prisme",12345-MGHLV11_ST0_11_HI2324-MGHLV12_ST0_12_HI2324,1,SEM_C_2,1,2
C,27947129,"Seyssins, Le Prisme",12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324,1,SEM_C_2,1,2
D,27946720,"Saint-Martin-d'Hères, Les Taillées - Universités",12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,0,SEM_D_1,1,2
A,28250740,"Le Pont-de-Claix, L'Etoile",12345-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324,0,SEM_A_3,1,2
C,28213339,"Seyssins, Le Prisme",1234567-MGHD02_ST6_2_HI2324,1,SEM_C_2,1,2
B,28181543,"La Tronche, Grand Sablon",12345-MGHLV10_ST0_10_HI2324,0,SEM_B_1,1,2
C,28256951,"Seyssins, Le Prisme",1234567-MGHS03_ST5_3_HI2324,1,SEM_C_2,1,2
C,28070470,"Seyssins, Le Prisme",12345-MGHLV11_ST0_11_HI2324-MGHLV12_ST0_12_HI2324,1,SEM_C_2,1,2
B,28074949,"Gières, Plaine des Sports",1234567-MGHS03_ST5_3_HI2324,0,SEM_B_1,1,2
B,28101987,"Gières, Plaine des Sports",12345-MGHLV14_ST0_14_HI2324,0,SEM_B_1,1,2
A,28198338,"Fontaine, La Poya",1234567-MEHD01_ST6_1_HI2324,1,SEM_A_4,1,2
C,27946886,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324,0,SEM_C_1,1,2
2,27985098,"Claix, Pont Rouge",1234567-MEHS00_ST5_0_HI2324-MEHS04_ST5_4_HI2324,0,SEM_C2_2,1,2
5,27919644,"Grenoble, Palais de Justice - Gare",12345-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,0,SEM_C5_1,1,2
D,28204700,"Saint-Martin-d'Hères, Les Taillées - Universités",12345-MGHLV11_ST0_11_HI2324-MGHLV12_ST0_12_HI2324,0,SEM_D_4,1,2
E,28171429,"Grenoble, Louise Michel",12345-MGHLV14_ST0_14_HI2324,0,SEM_E_2,1,2
5,27973688,"Gières, Universités - Biologie",12345-MSILV00_ST21_0_HI2324,1,SEM_C5_2,1,2
